question,transformed,generated,true_answer,num_answers,type,source,context,true_input
Auf einer Hersteller-Webseite heißt es: „i.s.h.med ist das einzige vollständig in SAP for Healthcare integrierte Krankenhausinformationssystem“. Welches Begriffsverständnis liegt hier zugrunde?,"On a manufacturer's website it says: ""i.s.h.med is the only hospital information system fully integrated in SAP for Healthcare"". What is the underlying understanding of this term?","
 ### 
 ### 2.12.2.2.2.2.2.2.3.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2","This manufacturer sees the hospital information system as software product, while in reality a HIS includes Software, Hardware and Actors.",1,single,IS_2022_07_18,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: On a manufacturer's website it says: ""i.s.h.med is the only hospital information system fully integrated in SAP for Healthcare"". What is the underlying understanding of this term?
Answer: "
Wie erhalten Apotheker:innen Zugriff auf verordnete eRezepte?,How do pharmacists get access to e-prescriptions?,"
 ### 2.12.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",Via the CPOE System within a hospital. Extern via their own pharmacists information system.,1,single,IS_2022_07_18,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: How do pharmacists get access to e-prescriptions?
Answer: "
Definieren Sie den Begriff „transinstitutionelles Gesundheitsinformationssystem“. Verwenden Sie dabei den Begriff des „Settings“.,"Define the term ""trans-institutional health information system"". Use the term ""setting"" for this purpose.","
 ### 2.12.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2","A transinstitutional health information system is the socio-technical subsystem which comprises all data, information, and knowledge processing as well as the associated human or technical actors in their respective data, information, and knowledge processing roles. It cdescribes the information system of a health care network, in which multiple Settings are present. Each setting is a context this information system is used in, for example in the stationary or ambulant care, but also rehabilitation or care of the elder.",1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Define the term ""trans-institutional health information system"". Use the term ""setting"" for this purpose.
Answer: "
tHIS?,"Define the term ""tHIS"".","
 ### 2.12.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2","tHIS stands for transinstitutional health information system, an information system of a health care network which consists of multiple health care settings (contexts). It comprises all data, information, and knowledge processing as well as the associated human or technical actors in their respective data, information, and knowledge processing roles.",1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Define the term ""tHIS"".
Answer: "
Was ist ein Arztbrief?,What is a doctor's letter?,"
 ### 2.14.2.2.2.2.2.2.3.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2","A doctor's letter is a transfer document for communication between doctors. It is a form of information for the referring doctor, who has arranged for a referral to a hospital or other medical treatment in the outpatient sector or for the further treating doctor who takes over the further treatment. The doctor's letter provides a summary overview of the patient's status at dicharge, a review of the course of the disease, the thearpy initiated, an interpretation of the events related to the course of the disease in the specific case, information on the classification of the diease according to ICD, OPS, ICF and possibly also DRG and recommendations for continuing therapy.",1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What is a doctor's letter?
Answer: "
Was ist openEHR,What is openEHR?,"
 ### 2.12.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2","openEHR is an open standard specification in health informatics that describes the management and storage, retrieval and exchange of helath data in electronic health records (EHRs). In openHER, all health data for a person is stored in a ""one lifetime"", vendor-independent, person-centred EHR. It is completely model-driven, and separates domain semantics out from software, into models created by domain professionals.",1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What is openEHR?
Answer: "
Was ist ein Archetype?,What is an archetype in the context of health information systems?,"
 ### 2.12.2 Archetype of Health Information Systems
 ### 2.12.2.1 Introduction
 In this section, we introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health information systems.
 In this section, we will introduce the archetype of health",An archetype is a formal specification of a clinical concept that can be used to create interoperable and resuable electronic health records. Archetypoes are designed to be independent of any specific EHR system and are intended to be used as building blocks for EHRs.,1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What is an archetype in the context of health information systems?
Answer: "
Ist openEHR ein Standard?,Is openEHR a standard?,"
 ### 2.12.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2","Yes, openEHR is an open standard specification in health informatics that describes the management and storage, retrieval and exchange of health data in electronic health records.",1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Is openEHR a standard?
Answer: "
"Könnte man mit Hilfe von openEHR eine (DB1, ACn, Vn)-Architektur realisieren?","Could one realise a DB^1, AC^n, V^n architecture with the help of openEHR?","
 ### 
 ### 2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.",Yes,1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Could one realise a DB^1, AC^n, V^n architecture with the help of openEHR?
Answer: "
Was ist ein Modell?,What is a model in the context of health information systems?,"
 ### 2.2.2.2.2.1 Modeling
 ### 2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",A model is a representatiuon of a system or process that is used to help understand and predict the behavor of the system or process. Health information systems models can be used to help design and evaluate health information systems. They can also beused to help identify areas for improvement in health information systems.,1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What is a model in the context of health information systems?
Answer: "
Wann ist ein Modell gut?,When is a model good in the context of health information systems?,"
 ### 2.12.2 Quality of Health Information Systems
 ### 2.12.2.1 Quality of Health Information Systems
 ### 2.12.2.2 Quality of Health Information Systems
 ### 2.12.2.3 Quality of Health Information Systems
 ### 2.12.2.4 Quality of Health Information Systems
 ### 2.12.2.5 Quality of Health Information Systems
 ### 2.12.2.6 Quality of Health Information Systems
 ### 2.12.2.7 Quality of Health Information Systems
 ### 2.12.2.8 Quality of Health Information Systems
 ### 2.12.2.9 Quality of Health Information Systems
 ### 2.12.3 Quality of Health Information Systems
 ### 2.12.4 Quality of Health Information Systems
 ### 2.12.5 Quality of Health Information Systems
 ### 2.12.6 Quality of Health Information Systems
 ### 2.12.7 Quality of Health Information Systems
 ### 2.12.8 Quality of Health Information Systems
 ### 2.12.9 Quality of Health Information Systems
 ### 2.12.10 Quality of Health Information Systems
 ### 2.12.11 Quality of Health Information Systems
 ### 2.12.12 Quality of Health Information Systems
 ### 2.12.13 Quality of Health Information Systems
 ### 2.12.14 Quality of Health Information Systems
 ### 2.12.15 Quality of Health Information Systems
 ### 2.12.16 Quality of Health Information Systems
 ### 2.12.17 Quality of Health Information Systems
 ### 2.12.18 Quality of Health Information Systems
 ### 2.12.19 Quality of Health Information Systems
 ### 2.12.20 Quality of Health Information Systems
 ### 2.12.21 Quality of Health Information Systems
 ### 2.12.22 Quality of Health Information Systems
","A good models should be able to help understand and predict the behavior of the system or process. It should also be able to help design and evaluate health information systems. A reference architecture can be used to support the design of a proper HIS architecture that meets the various stakeholder concerns of HISs. This architecture should be able to show the HIS from a different angle, suitable for various stakeholders.",1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: When is a model good in the context of health information systems?
Answer: "
Was ist ARIS?,What is ARIS?,"
 ### 2.12.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",The Architecture of Integrated Information Systems is a framework for describing business processes. It provides modeling methods and meta-structures that are comprised in information models.,1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What is ARIS?
Answer: "
Wie kann man dynamische Aspekte von IS modellieren?,How can dynamic aspects of Information Systems be modelled?,"
 ### 2.12.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",With a Business Process Model such as BPMN,1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: How can dynamic aspects of Information Systems be modelled?
Answer: "
Was ist IHE?,What is IHE?,"
 ### 2.12.2 Health Level 7 (HL7) Version 2
 ### 2.12.2.1 Introduction
 In 2004, the HL7 Version 2 was developed by the Health Level 7 International Organization (HL7 IO).
 HL7 Version 2 is an open platform Health Information Technology (HIT) standard for health information systems.
 HL7 Version 2 is based on the HL7 Version 1 and is an open platform HIT standard.
 HL7 Version 2 is an open platform HIT standard that can be used by health information systems.
 HL7 Version 2 is an open Platform HIT standard that can be used by health information systems.
 HL7 Version 2 is an open Platform HIT standard that can be used by health information systems.
 HL7 Version 2 is an open Platform HIT standard that can be used by health information systems.
 HL7 Version 2 is an open Platform HIT standard that can be used by health information systems.
 HL7 Version 2 is an open Platform HIT standard that can be used by health information systems.
 HL7 Version 2 is an open Platform HIT standard that can be used by health information systems.
 HL7 Version 2 is an open Platform HIT standard that can be used by health information systems.
 HL7 Version 2 is an open Platform HIT standard that can be used by health information systems.
 HL7 Version 2 is an open Platform HIT standard that can be used by health information systems.
 HL7 Version 2 is an open Platform HIT standard that can be used by health information systems.
 HL7 Version 2 is an open Platform HIT standard that can be used by health information systems.
 HL7 Version 2 is an open Platform HIT standard that can be used by health information systems.
 HL7 Version 2 is an open Platform HIT standard that can be used by health information systems.
 HL7 Version 2 is an open Platform HIT standard that can be used by health information systems.
 HL7 Version 2 is an open Platform HIT standard that can be used by health information systems.
 HL7 Version 2 is an",IHE stands for Integrating the Healthcare Enterprise. It is an initiative by healthcare professionals and industry to improve the way computer systems in healthcare share information. IHE promotes the coordinated use of established standards such as DICOM and HL7 to address specific clinical needs in support of optimal patient care,1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What is IHE?
Answer: "
Was tut ein Kommunikationsserver?,What does a communication server do  in the context of health information systems?,"
 ### 2.12.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",A communication server in the context of health information systems is a server that enables communication between different systems. It is responsible for routing messages between different applications and systems. It can also be used to manage the flow of data between different systems.,1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What does a communication server do  in the context of health information systems?
Answer: "
Wozu setzt man Remote Function Calls ein?,What are Remote Function Calls used for?,"
 ### 2.12.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2","Remote Function Calls (RFC) is a communications interface based on CPI-C, but with more functions and easier for application programmers to use. It is the call or remote execution of a Remote Function Module in an external system. In the SAP system, these functions are provided by the RFC interface system. The RFC interface system enables function calls between two SAP systems",1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What are Remote Function Calls used for?
Answer: "
Wie findet ein Labormitarbeiter mit einer Fallnummer in der Hand Geburtsdatum und Geschlecht eines Patienten?,How does a lab worker with a case number in hand find a patient's date of birth and gender?,"
 ### 2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.","In the Laboratory Information System, which got its information from a communication server.",1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: How does a lab worker with a case number in hand find a patient's date of birth and gender?
Answer: "
Erläutern Sie die Taxonomy für Krankenhausinformationssysteme!,Explain the taxonomy for hospital information systems!,"
 ### 2.12.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2","The taxonomy for HIS is a classification system that is used to categorize different types of HIS based on their functionality and purpose. The taxonomy can be used to help healthcare organizations select the right HIS for their needs. There are several different taxonomies for HIS, but they generally include categories such as clinical information systems, administrative information systems, and decision support systems",1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Explain the taxonomy for hospital information systems!
Answer: "
"Wieso haben wir meist (ACn, Vn)?","Why do we mostly have (AC^n, V^n)?","
 ### 2.12.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",This allows Best of Breed Architecture choosing the best products and being independent from vendors.,1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Why do we mostly have (AC^n, V^n)?
Answer: "
